T=2.00000e+00  B=0.00000e+00  ns=16384  E_exact=-1.74556e+00  M_exact=9.11319e-01
     E           M        
-1.75464e+00  9.11621e-01
-1.75098e+00  9.13208e-01
-1.74316e+00  9.07471e-01
-1.73486e+00  9.06616e-01
-1.73853e+00  9.12109e-01
-1.74170e+00  9.07837e-01
-1.74463e+00  9.09058e-01
-1.73608e+00  9.01001e-01
-1.74170e+00  9.09180e-01
-1.73462e+00  9.03809e-01
-1.75317e+00  9.14673e-01
-1.71558e+00  9.00024e-01
-1.74463e+00  9.05884e-01
-1.74390e+00  9.13818e-01
-1.72827e+00  9.01367e-01
-1.76611e+00  9.26758e-01
-1.75537e+00  9.15405e-01
-1.73853e+00  9.10278e-01
-1.73438e+00  9.01245e-01
-1.75781e+00  9.14795e-01
-1.74243e+00  9.10400e-01
-1.75708e+00  9.20898e-01
-1.75757e+00  9.12842e-01
-1.75244e+00  9.20044e-01
-1.76636e+00  9.23462e-01
-1.73291e+00  9.07959e-01
-1.74976e+00  9.06128e-01
-1.74072e+00  9.07471e-01
-1.73584e+00  9.10645e-01
-1.76831e+00  9.20898e-01
-1.75073e+00  9.15405e-01
-1.73486e+00  9.08081e-01
-1.74951e+00  9.20044e-01
-1.73145e+00  9.09912e-01
-1.73999e+00  9.13696e-01
-1.74390e+00  9.12109e-01
-1.72437e+00  9.06738e-01
-1.74341e+00  9.12231e-01
-1.73193e+00  9.04175e-01
-1.75464e+00  9.11743e-01
-1.75317e+00  9.13818e-01
-1.74878e+00  9.07837e-01
-1.73315e+00  9.03931e-01
-1.76538e+00  9.19800e-01
-1.74438e+00  9.14185e-01
-1.74634e+00  9.10767e-01
-1.73560e+00  9.06738e-01
-1.75781e+00  9.16504e-01
-1.75049e+00  9.16382e-01
-1.75073e+00  9.16382e-01
-1.75464e+00  9.20166e-01
-1.72314e+00  8.92090e-01
-1.73560e+00  9.03198e-01
-1.74854e+00  9.12354e-01
-1.74463e+00  9.12109e-01
-1.74487e+00  9.15039e-01
-1.76196e+00  9.18457e-01
-1.72925e+00  9.01855e-01
-1.73340e+00  9.03687e-01
-1.75488e+00  9.13818e-01
-1.73901e+00  9.11499e-01
-1.75391e+00  9.18457e-01
-1.74756e+00  9.10889e-01
-1.79053e+00  9.31152e-01
-1.74731e+00  9.08569e-01
-1.75122e+00  9.13696e-01
-1.73071e+00  9.03442e-01
-1.73804e+00  9.10767e-01
-1.74316e+00  9.11865e-01
-1.75220e+00  9.14062e-01
-1.71680e+00  8.94043e-01
-1.77124e+00  9.19800e-01
-1.76514e+00  9.22607e-01
-1.75269e+00  9.08813e-01
-1.76807e+00  9.25171e-01
-1.73145e+00  9.06616e-01
-1.73022e+00  9.04785e-01
-1.75415e+00  9.11499e-01
-1.75024e+00  9.09180e-01
-1.75366e+00  9.15039e-01
-1.74463e+00  9.05029e-01
-1.74927e+00  9.04297e-01
-1.73022e+00  9.01489e-01
-1.74585e+00  9.12720e-01
-1.77246e+00  9.25049e-01
-1.74634e+00  9.11499e-01
-1.74341e+00  9.11499e-01
-1.74976e+00  9.17114e-01
-1.76025e+00  9.19434e-01
-1.74585e+00  9.09424e-01
-1.75659e+00  9.16504e-01
-1.74683e+00  9.15039e-01
-1.74170e+00  9.04663e-01
-1.73853e+00  9.08447e-01
-1.74268e+00  8.95386e-01
-1.73145e+00  8.97949e-01
-1.73779e+00  9.10034e-01
-1.74609e+00  9.09668e-01
-1.75122e+00  9.08325e-01
-1.74341e+00  9.05029e-01
-1.75146e+00  9.11987e-01
-1.74365e+00  9.13330e-01
-1.74902e+00  9.09546e-01
-1.73975e+00  9.09058e-01
-1.74585e+00  9.08325e-01
-1.74780e+00  9.13208e-01
-1.73877e+00  9.06128e-01
-1.75781e+00  9.15161e-01
-1.75244e+00  9.16992e-01
-1.73438e+00  9.10278e-01
-1.72241e+00  8.99170e-01
-1.75903e+00  9.17236e-01
-1.76660e+00  9.23950e-01
-1.73071e+00  9.06372e-01
-1.76343e+00  9.22241e-01
-1.73926e+00  9.10645e-01
-1.75342e+00  9.18091e-01
-1.74951e+00  9.15771e-01
-1.76270e+00  9.13086e-01
-1.70483e+00  8.87329e-01
-1.73975e+00  9.14795e-01
-1.76147e+00  9.19312e-01
-1.74268e+00  9.13330e-01
-1.74072e+00  9.11499e-01
-1.76123e+00  9.19922e-01
-1.72803e+00  9.07715e-01
-1.74048e+00  9.06250e-01
-1.72778e+00  9.04907e-01
-1.73682e+00  9.02710e-01
-1.74146e+00  9.10400e-01
-1.73486e+00  9.08569e-01
-1.75488e+00  9.12964e-01
-1.72681e+00  9.02344e-01
-1.73389e+00  9.03564e-01
-1.76367e+00  9.10889e-01
-1.76367e+00  9.19434e-01
-1.75146e+00  9.16748e-01
-1.74023e+00  9.10034e-01
-1.72388e+00  8.92456e-01
-1.73022e+00  9.05762e-01
-1.76025e+00  9.18701e-01
-1.74927e+00  9.12842e-01
-1.75684e+00  9.13574e-01
-1.73096e+00  9.08447e-01
-1.76440e+00  9.20044e-01
-1.75977e+00  9.23096e-01
-1.75806e+00  9.17114e-01
-1.74658e+00  9.10400e-01
-1.73706e+00  9.07349e-01
-1.70801e+00  8.98926e-01
-1.74365e+00  9.11743e-01
-1.75171e+00  9.10034e-01
-1.73633e+00  9.11377e-01
-1.78296e+00  9.30298e-01
-1.74902e+00  9.14429e-01
-1.77173e+00  9.25049e-01
-1.74927e+00  9.12598e-01
-1.74097e+00  9.11743e-01
-1.75024e+00  9.15894e-01
-1.75195e+00  9.16870e-01
-1.72607e+00  9.05273e-01
-1.73267e+00  9.10400e-01
-1.75732e+00  9.11255e-01
