T=2.20000e+00  B=0.00000e+00  Ns=40000  E_exact=-1.54649e+00  M_exact=7.84755e-01
     E           M        
-1.54830e+00  -7.84900e-01
-1.54520e+00  -7.79650e-01
-1.54490e+00  -7.82800e-01
-1.53290e+00  -7.73850e-01
-1.51930e+00  -7.62450e-01
-1.53960e+00  -7.62500e-01
-1.55710e+00  -7.82750e-01
-1.52190e+00  -7.73450e-01
-1.53680e+00  -7.68600e-01
-1.55990e+00  -7.99950e-01
-1.55820e+00  -7.90500e-01
-1.54330e+00  -7.93600e-01
-1.53770e+00  -7.74650e-01
-1.54160e+00  -7.80000e-01
-1.53300e+00  -7.84000e-01
-1.54770e+00  -7.88200e-01
-1.57400e+00  -8.06700e-01
-1.53210e+00  -7.57900e-01
-1.52660e+00  -7.72000e-01
-1.54390e+00  -7.82900e-01
-1.54270e+00  -7.91850e-01
-1.54160e+00  -7.93650e-01
-1.54420e+00  -7.92300e-01
-1.57550e+00  -8.11950e-01
-1.53810e+00  -7.85250e-01
-1.55430e+00  -7.91850e-01
-1.55180e+00  -7.99150e-01
-1.55810e+00  -8.03750e-01
-1.53650e+00  -7.90200e-01
-1.55440e+00  -7.94600e-01
-1.55440e+00  -7.98300e-01
-1.54580e+00  -7.80050e-01
-1.56390e+00  -8.04700e-01
-1.54810e+00  -7.90150e-01
-1.54660e+00  -7.87500e-01
-1.55290e+00  -7.98400e-01
-1.52570e+00  -7.84200e-01
-1.54010e+00  -7.83000e-01
-1.52820e+00  -7.72100e-01
-1.53820e+00  -7.91200e-01
-1.55790e+00  -8.01700e-01
-1.55450e+00  -7.98650e-01
-1.57440e+00  -8.16000e-01
-1.53510e+00  -7.88150e-01
-1.56390e+00  -8.11000e-01
-1.55520e+00  -8.09900e-01
-1.56720e+00  -8.15300e-01
-1.55910e+00  -8.04750e-01
-1.55490e+00  -8.12100e-01
-1.59060e+00  -8.30700e-01
-1.53420e+00  -7.78800e-01
-1.55280e+00  -7.89750e-01
-1.52620e+00  -7.85900e-01
-1.56440e+00  -8.05900e-01
-1.53640e+00  -7.88850e-01
-1.54270e+00  -7.89600e-01
-1.54420e+00  -7.85350e-01
-1.57040e+00  -8.03250e-01
-1.51850e+00  -7.73750e-01
-1.53780e+00  -7.80800e-01
-1.53900e+00  -8.05200e-01
-1.58020e+00  -8.17950e-01
-1.54160e+00  -7.87850e-01
-1.53530e+00  -7.89250e-01
-1.55290e+00  -7.86000e-01
-1.52330e+00  -7.63700e-01
-1.53930e+00  -7.71100e-01
-1.51440e+00  -7.64500e-01
-1.53740e+00  -7.75100e-01
-1.53180e+00  -7.80000e-01
-1.54950e+00  -8.00400e-01
-1.55560e+00  -7.99400e-01
-1.53080e+00  -7.92550e-01
-1.53340e+00  -7.83400e-01
-1.56050e+00  -7.95400e-01
-1.55140e+00  -7.92150e-01
-1.54390e+00  -7.86150e-01
-1.55530e+00  -7.86600e-01
-1.54050e+00  -7.91050e-01
-1.53550e+00  -7.75100e-01
-1.55170e+00  -7.90500e-01
-1.54310e+00  -7.85900e-01
-1.53000e+00  -7.78950e-01
-1.54900e+00  -7.82450e-01
-1.55370e+00  -7.88850e-01
-1.53050e+00  -7.61900e-01
